Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 15/01/2024
TIME       : 11:02:39
FILENAME   : C:\Users\lapcof_fieldPC\Documents\All Work\Proyectos vigentes\IslaArena\CTDs\DiverBatim\CSV\bati_240115110238_X1819.CSV
CREATED BY : Diver-Office 12.0.3.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..14-X1819  317.
  Instrument number       =          UTC+0     
                          =0
  Location                =bati
  Sample period           =S01
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


[Series settings]
  Serial number           =..14-X1819  317.
  Instrument number       =          UTC+0     
  Location                =bati
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:00:17 12/01/24
  End date / time         =10:18:21 12/01/24
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.000   cm
  Range                   =1750.000  cm
  Master level            =1750      CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =2: SPEC.COND.
  Reference level         =0.000     ms/cm
  Range                   =120.000   ms/cm


Date/time,Pressure[cmH2O],Temperature[°C],2:Spec.cond.[ms/cm]
2024/01/12 17:30:29,1046.275,26.497,55.408
2024/01/12 17:30:30,1044.525,26.483,55.372
2024/01/12 17:30:31,1045.342,26.467,55.372
2024/01/12 17:30:32,1044.233,26.460,55.424
2024/01/12 17:30:33,1045.050,26.457,55.424
2024/01/12 17:30:34,1045.167,26.427,55.352
2024/01/12 17:30:35,1044.525,26.420,55.424
2024/01/12 17:30:36,1044.117,26.450,55.432
2024/01/12 17:30:37,1042.833,26.463,55.432
2024/01/12 17:30:38,1043.242,26.467,55.384
2024/01/12 17:30:39,1042.717,26.470,55.392
2024/01/12 17:30:40,1043.125,26.470,55.380
2024/01/12 17:30:41,1043.533,26.470,55.392
2024/01/12 17:30:42,1044.525,26.473,55.380
2024/01/12 17:30:43,1044.642,26.470,55.400
2024/01/12 17:30:44,1042.192,26.473,55.392
2024/01/12 17:30:45,1042.483,26.477,55.412
2024/01/12 17:30:46,1042.308,26.470,55.400
2024/01/12 17:30:47,1042.192,26.473,55.380
2024/01/12 17:30:48,1044.117,26.470,55.388
2024/01/12 17:30:49,1046.275,26.473,55.408
2024/01/12 17:30:50,1044.233,26.473,55.416
2024/01/12 17:30:51,1045.983,26.480,55.412
2024/01/12 17:30:52,1045.342,26.487,55.432
2024/01/12 17:30:53,1044.933,26.493,55.420
2024/01/12 17:30:54,1045.750,26.493,55.404
2024/01/12 17:30:55,1045.458,26.487,55.412
2024/01/12 17:30:56,1045.517,26.483,55.420
2024/01/12 17:30:57,1046.042,26.490,55.436
2024/01/12 17:30:58,1044.642,26.503,55.416
2024/01/12 17:30:59,1044.642,26.503,55.444
2024/01/12 17:31:00,1043.708,26.517,55.448
2024/01/12 17:31:01,1043.767,26.520,55.396
2024/01/12 17:31:02,1046.158,26.533,55.412
2024/01/12 17:31:03,1045.867,26.537,55.388
2024/01/12 17:31:04,1045.050,26.537,55.424
2024/01/12 17:31:05,1043.825,26.543,55.444
2024/01/12 17:31:06,1044.350,26.563,55.424
2024/01/12 17:31:07,1046.683,26.557,55.408
2024/01/12 17:31:08,1042.833,26.557,55.452
2024/01/12 17:31:09,1045.050,26.563,55.464
2024/01/12 17:31:10,1045.167,26.577,55.396
2024/01/12 17:31:11,1044.642,26.583,55.424
2024/01/12 17:31:12,1046.450,26.593,55.392
2024/01/12 17:31:13,1043.942,26.593,55.408
2024/01/12 17:31:14,1044.350,26.603,55.424
2024/01/12 17:31:15,1044.408,26.617,55.324
2024/01/12 17:31:16,1042.717,26.600,55.216
2024/01/12 17:31:17,1042.192,26.553,55.192
2024/01/12 17:31:18,1043.125,26.517,55.212
2024/01/12 17:31:19,1045.750,26.490,55.144
2024/01/12 17:31:20,1046.042,26.473,55.156
2024/01/12 17:31:21,1043.650,26.463,55.188
2024/01/12 17:31:22,1044.758,26.440,55.156
2024/01/12 17:31:23,1042.600,26.417,55.116
2024/01/12 17:31:24,1042.600,26.407,55.192
2024/01/12 17:31:25,1043.942,26.390,55.184
2024/01/12 17:31:26,1045.167,26.380,55.172
2024/01/12 17:31:27,1041.608,26.373,55.152
2024/01/12 17:31:28,1044.933,26.363,55.076
2024/01/12 17:31:29,1047.383,26.357,55.052
2024/01/12 17:31:30,1049.483,26.350,55.064
2024/01/12 17:31:31,1048.083,26.343,55.104
2024/01/12 17:31:32,1050.125,26.330,55.100
2024/01/12 17:31:33,1049.308,26.317,55.092
2024/01/12 17:31:34,1046.333,26.310,55.136
2024/01/12 17:31:35,1045.750,26.307,55.184
2024/01/12 17:31:36,1046.450,26.310,55.164
2024/01/12 17:31:37,1045.867,26.313,55.116
2024/01/12 17:31:38,1046.158,26.330,55.248
2024/01/12 17:31:39,1046.158,26.363,55.312
2024/01/12 17:31:40,1046.158,26.427,55.360
2024/01/12 17:31:41,1045.575,26.480,55.452
2024/01/12 17:31:42,1046.450,26.523,55.448
2024/01/12 17:31:43,1045.750,26.540,55.444
2024/01/12 17:31:44,1045.867,26.547,55.440
2024/01/12 17:31:45,1045.517,26.550,55.432
2024/01/12 17:31:46,1044.758,26.547,55.400
2024/01/12 17:31:47,1046.042,26.530,55.384
2024/01/12 17:31:48,1045.050,26.520,55.372
2024/01/12 17:31:49,1044.408,26.517,55.432
2024/01/12 17:31:50,1044.233,26.510,55.444
2024/01/12 17:31:51,1044.642,26.520,55.384
2024/01/12 17:31:52,1043.825,26.510,55.424
2024/01/12 17:31:53,1046.042,26.503,55.420
2024/01/12 17:31:54,1044.642,26.493,55.408
2024/01/12 17:31:55,1045.167,26.487,55.388
2024/01/12 17:31:56,1043.125,26.477,55.364
2024/01/12 17:31:57,1040.908,26.447,55.404
2024/01/12 17:31:58,1042.717,26.423,55.396
2024/01/12 17:31:59,1045.633,26.423,55.416
2024/01/12 17:32:00,1045.633,26.430,55.416
2024/01/12 17:32:01,1044.642,26.433,55.408
2024/01/12 17:32:02,1044.933,26.433,55.392
2024/01/12 17:32:03,1044.933,26.410,55.432
2024/01/12 17:32:04,1044.642,26.413,55.420
2024/01/12 17:32:05,1047.092,26.403,55.448
2024/01/12 17:32:06,1046.158,26.417,55.444
2024/01/12 17:32:07,1045.867,26.437,55.420
2024/01/12 17:32:08,1043.942,26.437,55.404
2024/01/12 17:32:09,1044.233,26.420,55.388
2024/01/12 17:32:10,1044.350,26.403,55.364
2024/01/12 17:32:11,1043.708,26.353,55.372
2024/01/12 17:32:12,1041.083,26.307,55.468
2024/01/12 17:32:13,1042.717,26.297,55.408
2024/01/12 17:32:14,1044.117,26.307,55.528
2024/01/12 17:32:15,1043.942,26.350,55.496
2024/01/12 17:32:16,1042.308,26.387,55.436
2024/01/12 17:32:17,1043.125,26.400,55.436
2024/01/12 17:32:18,1043.358,26.400,55.460
2024/01/12 17:32:19,1043.942,26.407,55.452
2024/01/12 17:32:20,1045.633,26.420,55.416
2024/01/12 17:32:21,1043.650,26.430,55.356
2024/01/12 17:32:22,1043.533,26.420,55.404
2024/01/12 17:32:23,1043.008,26.433,55.444
2024/01/12 17:32:24,1046.042,26.457,55.436
2024/01/12 17:32:25,1045.342,26.467,55.360
2024/01/12 17:32:26,1048.783,26.460,55.408
2024/01/12 17:32:27,1050.008,26.460,55.412
2024/01/12 17:32:28,1050.708,26.457,55.368
2024/01/12 17:32:29,1045.517,26.443,55.412
2024/01/12 17:32:30,1048.900,26.437,55.372
2024/01/12 17:32:31,1045.867,26.423,55.364
2024/01/12 17:32:32,1046.158,26.413,55.436
2024/01/12 17:32:33,1044.933,26.417,55.400
2024/01/12 17:32:34,1044.525,26.420,55.396
2024/01/12 17:32:35,1043.650,26.420,55.392
2024/01/12 17:32:36,1043.417,26.420,55.400
2024/01/12 17:32:37,1045.750,26.423,55.380
2024/01/12 17:32:38,1043.125,26.417,55.376
2024/01/12 17:32:39,1044.875,26.413,55.424
2024/01/12 17:32:40,1043.708,26.410,55.436
2024/01/12 17:32:41,1043.533,26.413,55.424
2024/01/12 17:32:42,1043.825,26.407,55.428
2024/01/12 17:32:43,1040.675,26.407,55.420
2024/01/12 17:32:44,1044.758,26.407,55.424
2024/01/12 17:32:45,1045.050,26.403,55.444
2024/01/12 17:32:46,1048.200,26.403,55.392
2024/01/12 17:32:47,1046.975,26.390,55.412
2024/01/12 17:32:48,1047.383,26.383,55.376
2024/01/12 17:32:49,1046.858,26.370,55.372
2024/01/12 17:32:50,1046.567,26.367,55.380
2024/01/12 17:32:51,1048.375,26.367,55.396
2024/01/12 17:32:52,1045.458,26.367,55.384
2024/01/12 17:32:53,1044.933,26.363,55.388
2024/01/12 17:32:54,1044.117,26.363,55.368
2024/01/12 17:32:55,1044.408,26.360,55.428
2024/01/12 17:32:56,1045.633,26.357,55.424
2024/01/12 17:32:57,1046.158,26.357,55.456
2024/01/12 17:32:58,1047.558,26.370,55.420
2024/01/12 17:32:59,1050.300,26.383,55.408
2024/01/12 17:33:00,1047.792,26.387,55.404
2024/01/12 17:33:01,1047.967,26.387,55.412
2024/01/12 17:33:02,1047.675,26.390,55.440
2024/01/12 17:33:03,1046.975,26.403,55.412
2024/01/12 17:33:04,1045.750,26.400,55.412
2024/01/12 17:33:05,1043.417,26.387,55.388
2024/01/12 17:33:06,1045.167,26.363,55.384
2024/01/12 17:33:07,1045.517,26.360,55.464
2024/01/12 17:33:08,1042.192,26.367,55.400
2024/01/12 17:33:09,1042.483,26.370,55.400
2024/01/12 17:33:10,1042.308,26.373,55.432
2024/01/12 17:33:11,1043.533,26.397,55.468
2024/01/12 17:33:12,1043.942,26.400,55.416
2024/01/12 17:33:13,1043.242,26.400,55.476
2024/01/12 17:33:14,1043.417,26.433,55.424
2024/01/12 17:33:15,1045.050,26.447,55.436
2024/01/12 17:33:16,1045.050,26.447,55.404
2024/01/12 17:33:17,1043.825,26.407,55.392
2024/01/12 17:33:18,1044.233,26.380,55.460
2024/01/12 17:33:19,1042.425,26.400,55.472
2024/01/12 17:33:20,1043.650,26.413,55.476
2024/01/12 17:33:21,1046.450,26.417,55.380
2024/01/12 17:33:22,1046.975,26.397,55.360
2024/01/12 17:33:23,1046.858,26.350,55.432
2024/01/12 17:33:24,1046.042,26.333,55.364
2024/01/12 17:33:25,1046.742,26.320,55.440
2024/01/12 17:33:26,1047.267,26.340,55.468
2024/01/12 17:33:27,1045.167,26.373,55.484
2024/01/12 17:33:28,1044.117,26.420,55.460
2024/01/12 17:33:29,1043.767,26.453,55.496
2024/01/12 17:33:30,1043.942,26.480,55.432
2024/01/12 17:33:31,1043.942,26.487,55.424
2024/01/12 17:33:32,1043.650,26.487,55.416
2024/01/12 17:33:33,1044.117,26.487,55.436
2024/01/12 17:33:34,1044.933,26.493,55.440
2024/01/12 17:33:35,1044.642,26.500,55.448
2024/01/12 17:33:36,1045.633,26.503,55.448
2024/01/12 17:33:37,1046.450,26.513,55.468
2024/01/12 17:33:38,1043.358,26.520,55.380
2024/01/12 17:33:39,1044.408,26.500,55.400
2024/01/12 17:33:40,1045.517,26.477,55.372
2024/01/12 17:33:41,1045.283,26.440,55.316
2024/01/12 17:33:42,1045.342,26.393,55.492
2024/01/12 17:33:43,1044.350,26.437,55.484
2024/01/12 17:33:44,1041.900,26.463,55.460
2024/01/12 17:33:45,1043.942,26.470,55.432
2024/01/12 17:33:46,1041.200,26.490,55.444
2024/01/12 17:33:47,1045.633,26.510,55.440
2024/01/12 17:33:48,1044.117,26.530,55.428
2024/01/12 17:33:49,1045.458,26.547,55.392
2024/01/12 17:33:50,1047.383,26.557,55.376
2024/01/12 17:33:51,1046.042,26.533,55.208
2024/01/12 17:33:52,1047.558,26.473,55.236
2024/01/12 17:33:53,1046.158,26.443,55.284
2024/01/12 17:33:54,1049.075,26.427,55.188
2024/01/12 17:33:55,1047.967,26.390,55.228
2024/01/12 17:33:56,1046.975,26.363,55.192
2024/01/12 17:33:57,1046.567,26.323,55.232
2024/01/12 17:33:58,1046.042,26.287,55.244
2024/01/12 17:33:59,1043.767,26.243,55.260
2024/01/12 17:34:00,1046.042,26.203,55.308
2024/01/12 17:34:01,1040.267,26.187,55.328
2024/01/12 17:34:02,1042.717,26.183,55.316
2024/01/12 17:34:03,1043.942,26.183,55.328
2024/01/12 17:34:04,1045.458,26.177,55.328
2024/01/12 17:34:05,1043.417,26.187,55.328
2024/01/12 17:34:06,1044.000,26.187,55.332
2024/01/12 17:34:07,1044.233,26.193,55.352
2024/01/12 17:34:08,1042.308,26.200,55.368
2024/01/12 17:34:09,1042.425,26.200,55.384
2024/01/12 17:34:10,1039.975,26.207,55.340
2024/01/12 17:34:11,1041.492,26.213,55.368
2024/01/12 17:34:12,1042.483,26.220,55.372
2024/01/12 17:34:13,1041.200,26.227,55.368
2024/01/12 17:34:14,1040.675,26.230,55.392
2024/01/12 17:34:15,1041.608,26.233,55.396
2024/01/12 17:34:16,1040.500,26.233,55.388
2024/01/12 17:34:17,1041.083,26.237,55.380
2024/01/12 17:34:18,1041.842,26.243,55.388
2024/01/12 17:34:19,1040.617,26.243,55.400
2024/01/12 17:34:20,1041.492,26.247,55.392
2024/01/12 17:34:21,1041.725,26.250,55.380
2024/01/12 17:34:22,1042.892,26.247,55.376
2024/01/12 17:34:23,1042.308,26.243,55.388
2024/01/12 17:34:24,1042.308,26.247,55.356
2024/01/12 17:34:25,1043.942,26.240,55.384
2024/01/12 17:34:26,1042.717,26.243,55.404
2024/01/12 17:34:27,1043.592,26.253,55.380
2024/01/12 17:34:28,1042.308,26.260,55.360
2024/01/12 17:34:29,1045.458,26.277,55.380
2024/01/12 17:34:30,1043.242,26.297,55.372
2024/01/12 17:34:31,1042.308,26.307,55.400
2024/01/12 17:34:32,1043.125,26.350,55.380
2024/01/12 17:34:33,1043.533,26.383,55.288
2024/01/12 17:34:34,1045.050,26.393,55.296
2024/01/12 17:34:35,1045.050,26.407,55.324
2024/01/12 17:34:36,1045.458,26.423,55.264
2024/01/12 17:34:37,1045.750,26.427,55.272
2024/01/12 17:34:38,1044.758,26.437,55.400
2024/01/12 17:34:39,1045.167,26.453,55.484
2024/01/12 17:34:40,1044.525,26.477,55.440
2024/01/12 17:34:41,1045.750,26.487,55.432
2024/01/12 17:34:42,1043.417,26.497,55.416
2024/01/12 17:34:43,1043.825,26.463,55.316
2024/01/12 17:34:44,1044.758,26.390,55.472
2024/01/12 17:34:45,1045.225,26.410,55.484
2024/01/12 17:34:46,1043.825,26.433,55.392
2024/01/12 17:34:47,1044.117,26.417,55.416
2024/01/12 17:34:48,1044.117,26.420,55.376
2024/01/12 17:34:49,1043.533,26.397,55.372
2024/01/12 17:34:50,1045.167,26.333,55.416
2024/01/12 17:34:51,1043.825,26.323,55.412
2024/01/12 17:34:52,1045.342,26.307,55.388
2024/01/12 17:34:53,1044.817,26.253,55.476
2024/01/12 17:34:54,1045.167,26.257,55.440
2024/01/12 17:34:55,1044.758,26.277,55.408
2024/01/12 17:34:56,1044.933,26.253,55.496
2024/01/12 17:34:57,1045.867,26.283,55.524
2024/01/12 17:34:58,1045.517,26.337,55.432
2024/01/12 17:34:59,1046.042,26.337,55.428
2024/01/12 17:35:00,1045.750,26.320,55.356
2024/01/12 17:35:01,1046.742,26.293,55.456
2024/01/12 17:35:02,1046.042,26.290,55.464
2024/01/12 17:35:03,1046.042,26.297,55.468
2024/01/12 17:35:04,1045.225,26.303,55.520
2024/01/12 17:35:05,1045.050,26.327,55.508
2024/01/12 17:35:06,1044.933,26.363,55.428
2024/01/12 17:35:07,1045.050,26.363,55.372
2024/01/12 17:35:08,1044.525,26.320,55.440
2024/01/12 17:35:09,1044.117,26.317,55.444
2024/01/12 17:35:10,1045.633,26.327,55.440
2024/01/12 17:35:11,1045.342,26.323,55.452
2024/01/12 17:35:12,1045.342,26.327,55.432
2024/01/12 17:35:13,1043.942,26.323,55.424
2024/01/12 17:35:14,1043.825,26.320,55.440
2024/01/12 17:35:15,1042.717,26.323,55.432
2024/01/12 17:35:16,1045.050,26.330,55.412
2024/01/12 17:35:17,1046.858,26.320,55.412
2024/01/12 17:35:18,1046.858,26.313,55.408
2024/01/12 17:35:19,1048.900,26.313,55.408
2024/01/12 17:35:20,1048.200,26.313,55.396
2024/01/12 17:35:21,1048.375,26.310,55.404
2024/01/12 17:35:22,1048.667,26.320,55.432
2024/01/12 17:35:23,1051.642,26.340,55.468
2024/01/12 17:35:24,1052.108,26.360,55.484
2024/01/12 17:35:25,1051.817,26.390,55.460
2024/01/12 17:35:26,1053.625,26.410,55.420
2024/01/12 17:35:27,1053.858,26.397,55.420
2024/01/12 17:35:28,1053.158,26.387,55.408
2024/01/12 17:35:29,1051.642,26.387,55.416
2024/01/12 17:35:30,1051.933,26.387,55.412
2024/01/12 17:35:31,1051.817,26.380,55.384
2024/01/12 17:35:32,1050.242,26.373,55.384
2024/01/12 17:35:33,1050.300,26.363,55.372
2024/01/12 17:35:34,1049.600,26.347,55.416
2024/01/12 17:35:35,1049.308,26.340,55.440
2024/01/12 17:35:36,1047.383,26.347,55.436
2024/01/12 17:35:37,1051.000,26.357,55.444
2024/01/12 17:35:38,1049.892,26.353,55.408
2024/01/12 17:35:39,1051.408,26.340,55.412
2024/01/12 17:35:40,1049.483,26.333,55.448
2024/01/12 17:35:41,1051.117,26.343,55.436
2024/01/12 17:35:42,1054.267,26.347,55.416
2024/01/12 17:35:43,1052.225,26.333,55.400
2024/01/12 17:35:44,1052.808,26.320,55.408
2024/01/12 17:35:45,1051.117,26.320,55.436
2024/01/12 17:35:46,1050.125,26.330,55.424
2024/01/12 17:35:47,1051.817,26.337,55.436
2024/01/12 17:35:48,1050.533,26.340,55.436
2024/01/12 17:35:49,1051.292,26.343,55.432
2024/01/12 17:35:50,1050.008,26.347,55.452
2024/01/12 17:35:51,1046.450,26.353,55.464
2024/01/12 17:35:52,1046.683,26.357,55.448
2024/01/12 17:35:53,1046.567,26.343,55.420
2024/01/12 17:35:54,1045.517,26.343,55.408
2024/01/12 17:35:55,1044.933,26.330,55.400
2024/01/12 17:35:56,1044.758,26.317,55.412
2024/01/12 17:35:57,1046.042,26.313,55.400
2024/01/12 17:35:58,1044.117,26.307,55.448
2024/01/12 17:35:59,1045.342,26.303,55.468
2024/01/12 17:36:00,1045.633,26.310,55.412
2024/01/12 17:36:01,1044.758,26.313,55.404
2024/01/12 17:36:02,1043.942,26.313,55.400
2024/01/12 17:36:03,1045.050,26.307,55.436
2024/01/12 17:36:04,1045.342,26.300,55.456
2024/01/12 17:36:05,1045.517,26.310,55.432
2024/01/12 17:36:06,1045.167,26.317,55.412
2024/01/12 17:36:07,1045.167,26.313,55.396
2024/01/12 17:36:08,1045.925,26.303,55.452
2024/01/12 17:36:09,1048.375,26.293,55.456
2024/01/12 17:36:10,1046.333,26.287,55.448
2024/01/12 17:36:11,1046.158,26.283,55.456
2024/01/12 17:36:12,1045.225,26.287,55.456
2024/01/12 17:36:13,1046.567,26.287,55.464
2024/01/12 17:36:14,1045.225,26.287,55.444
2024/01/12 17:36:15,1045.050,26.273,55.444
2024/01/12 17:36:16,1041.725,26.260,55.452
2024/01/12 17:36:17,1039.275,26.260,55.436
2024/01/12 17:36:18,1041.492,26.273,55.464
2024/01/12 17:36:19,1044.525,26.270,55.328
2024/01/12 17:36:20,1041.900,26.257,55.428
2024/01/12 17:36:21,1042.892,26.253,55.496
2024/01/12 17:36:22,1042.483,26.263,55.460
2024/01/12 17:36:23,1041.608,26.280,55.472
2024/01/12 17:36:24,1045.458,26.283,55.444
2024/01/12 17:36:25,1045.167,26.273,55.440
2024/01/12 17:36:26,1043.417,26.267,55.408
2024/01/12 17:36:27,1041.492,26.277,55.524
2024/01/12 17:36:28,1041.725,26.330,55.484
2024/01/12 17:36:29,1042.600,26.343,55.512
2024/01/12 17:36:30,1042.892,26.370,55.400
2024/01/12 17:36:31,1041.200,26.340,55.436
2024/01/12 17:36:32,1041.725,26.323,55.444
2024/01/12 17:36:33,1040.792,26.337,55.448
2024/01/12 17:36:34,1042.717,26.350,55.464
2024/01/12 17:36:35,1039.158,26.343,55.476
2024/01/12 17:36:36,1042.017,26.367,55.520
2024/01/12 17:36:37,1042.017,26.413,55.420
2024/01/12 17:36:38,1042.075,26.370,55.380
2024/01/12 17:36:39,1043.008,26.327,55.352
2024/01/12 17:36:40,1043.825,26.277,55.412
2024/01/12 17:36:41,1045.633,26.267,55.484
2024/01/12 17:36:42,1044.642,26.300,55.496
2024/01/12 17:36:43,1043.650,26.330,55.544
2024/01/12 17:36:44,1042.192,26.403,55.472
2024/01/12 17:36:45,1042.833,26.440,55.364
2024/01/12 17:36:46,1041.783,26.460,55.312
2024/01/12 17:36:47,1043.417,26.433,55.292
2024/01/12 17:36:48,1042.717,26.403,55.340
2024/01/12 17:36:49,1040.267,26.403,55.368
2024/01/12 17:36:50,1036.650,26.413,55.344
2024/01/12 17:36:51,1036.358,26.383,55.312
2024/01/12 17:36:52,1035.192,26.360,55.068
2024/01/12 17:36:53,1038.167,26.357,55.320
2024/01/12 17:36:54,1036.708,26.377,55.276
2024/01/12 17:36:55,1039.392,26.373,55.236
2024/01/12 17:36:56,1040.675,26.350,55.340
2024/01/12 17:36:57,1039.683,26.350,55.344
2024/01/12 17:36:58,1038.458,26.360,55.376
2024/01/12 17:36:59,1035.425,26.367,55.316
2024/01/12 17:37:00,1040.267,26.357,55.352
2024/01/12 17:37:01,1042.192,26.347,55.372
2024/01/12 17:37:02,1041.492,26.337,55.360
2024/01/12 17:37:03,1038.983,26.333,55.352
2024/01/12 17:37:04,1038.167,26.333,55.344
2024/01/12 17:37:05,1037.350,26.327,55.344
2024/01/12 17:37:06,1039.275,26.320,55.336
2024/01/12 17:37:07,1045.867,26.313,55.340
2024/01/12 17:37:08,1037.233,26.310,55.316
2024/01/12 17:37:09,1038.867,26.307,55.400
2024/01/12 17:37:10,1039.683,26.307,55.392
2024/01/12 17:37:11,1042.600,26.307,55.388
2024/01/12 17:37:12,1040.792,26.303,55.384
2024/01/12 17:37:13,1041.492,26.307,55.392
2024/01/12 17:37:14,1040.908,26.307,55.384
2024/01/12 17:37:15,1041.667,26.303,55.376
2024/01/12 17:37:16,1042.308,26.303,55.376
2024/01/12 17:37:17,1041.608,26.297,55.372
2024/01/12 17:37:18,1042.600,26.297,55.372
2024/01/12 17:37:19,1043.300,26.293,55.364
2024/01/12 17:37:20,1042.717,26.290,55.356
2024/01/12 17:37:21,1040.792,26.290,55.384
2024/01/12 17:37:22,1039.683,26.290,55.368
2024/01/12 17:37:23,1040.675,26.290,55.384
2024/01/12 17:37:24,1040.675,26.290,55.376
2024/01/12 17:37:25,1039.567,26.290,55.372
2024/01/12 17:37:26,1039.158,26.290,55.376
2024/01/12 17:37:27,1039.683,26.290,55.368
2024/01/12 17:37:28,1040.092,26.290,55.376
2024/01/12 17:37:29,1039.567,26.290,55.380
2024/01/12 17:37:30,1038.050,26.287,55.372
2024/01/12 17:37:31,1041.375,26.287,55.360
2024/01/12 17:37:32,1042.483,26.287,55.376
2024/01/12 17:37:33,1043.650,26.283,55.368
2024/01/12 17:37:34,1042.600,26.283,55.360
2024/01/12 17:37:35,1043.008,26.283,55.356
2024/01/12 17:37:36,1043.417,26.280,55.348
2024/01/12 17:37:37,1043.942,26.280,55.360
2024/01/12 17:37:38,1043.942,26.280,55.368
2024/01/12 17:37:39,1043.242,26.280,55.352
2024/01/12 17:37:40,1043.417,26.280,55.356
2024/01/12 17:37:41,1044.117,26.277,55.356
2024/01/12 17:37:42,1045.458,26.273,55.336
2024/01/12 17:37:43,1045.750,26.270,55.336
2024/01/12 17:37:44,1046.275,26.267,55.356
2024/01/12 17:37:45,1045.867,26.273,55.372
2024/01/12 17:37:46,1046.042,26.277,55.372
2024/01/12 17:37:47,1044.758,26.283,55.376
2024/01/12 17:37:48,1047.267,26.287,55.392
2024/01/12 17:37:49,1046.975,26.287,55.360
2024/01/12 17:37:50,1047.558,26.283,55.356
2024/01/12 17:37:51,1049.892,26.283,55.364
2024/01/12 17:37:52,1060.100,26.287,55.380
2024/01/12 17:37:53,1049.892,26.303,55.452
2024/01/12 17:37:54,1052.050,26.317,55.376
2024/01/12 17:37:55,1053.158,26.317,55.364
2024/01/12 17:37:56,1054.850,26.317,55.444
2024/01/12 17:37:57,1053.567,26.317,55.436
2024/01/12 17:37:58,1054.033,26.327,55.468
2024/01/12 17:37:59,1054.442,26.327,55.496
2024/01/12 17:38:00,1054.442,26.330,55.540
2024/01/12 17:38:01,1050.825,26.333,55.516
2024/01/12 17:38:02,1049.483,26.340,55.524
2024/01/12 17:38:03,1047.267,26.333,55.508
2024/01/12 17:38:04,1049.600,26.337,55.524
2024/01/12 17:38:05,1048.900,26.340,55.524
2024/01/12 17:38:06,1047.558,26.340,55.508
2024/01/12 17:38:07,1047.092,26.340,55.516
2024/01/12 17:38:08,1046.683,26.340,55.524
2024/01/12 17:38:09,1046.275,26.340,55.528
2024/01/12 17:38:10,1044.350,26.340,55.524
2024/01/12 17:38:11,1043.650,26.333,55.536
2024/01/12 17:38:12,1043.125,26.337,55.512
2024/01/12 17:38:13,1042.308,26.340,55.520
2024/01/12 17:38:14,1041.725,26.350,55.548
2024/01/12 17:38:15,1041.492,26.353,55.544
2024/01/12 17:38:16,1041.083,26.363,55.504
2024/01/12 17:38:17,1041.083,26.367,55.484
2024/01/12 17:38:18,1040.792,26.357,55.536
2024/01/12 17:38:19,1041.200,26.350,55.556
2024/01/12 17:38:20,1042.017,26.357,55.540
2024/01/12 17:38:21,1042.833,26.363,55.496
2024/01/12 17:38:22,1042.017,26.383,55.492
2024/01/12 17:38:23,1040.383,26.403,55.488
2024/01/12 17:38:24,1041.900,26.407,55.532
2024/01/12 17:38:25,1042.192,26.377,55.484
2024/01/12 17:38:26,1041.083,26.380,55.552
2024/01/12 17:38:27,1040.267,26.390,55.488
2024/01/12 17:38:28,1040.908,26.330,55.520
2024/01/12 17:38:29,1040.792,26.303,55.568
2024/01/12 17:38:30,1041.317,26.273,55.556
2024/01/12 17:38:31,1040.792,26.287,55.608
2024/01/12 17:38:32,1040.500,26.323,55.532
2024/01/12 17:38:33,1042.192,26.287,55.532
2024/01/12 17:38:34,1040.675,26.250,55.700
2024/01/12 17:38:35,1041.783,26.303,55.656
2024/01/12 17:38:36,1039.683,26.320,55.540
2024/01/12 17:38:37,1038.867,26.307,55.664
2024/01/12 17:38:38,1041.492,26.340,55.600
2024/01/12 17:38:39,1040.267,26.340,55.604
2024/01/12 17:38:40,1039.683,26.327,55.560
2024/01/12 17:38:41,1041.200,26.317,55.576
2024/01/12 17:38:42,1043.533,26.313,55.568
2024/01/12 17:38:43,1042.717,26.300,55.616
2024/01/12 17:38:44,1042.308,26.300,55.612
2024/01/12 17:38:45,1041.783,26.293,55.600
2024/01/12 17:38:46,1041.083,26.287,55.600
2024/01/12 17:38:47,1042.017,26.280,55.580
2024/01/12 17:38:48,1041.900,26.283,55.588
2024/01/12 17:38:49,1042.017,26.277,55.580
2024/01/12 17:38:50,1042.308,26.267,55.580
2024/01/12 17:38:51,1042.192,26.257,55.564
2024/01/12 17:38:52,1041.492,26.253,55.644
2024/01/12 17:38:53,1042.017,26.257,55.584
2024/01/12 17:38:54,1041.375,26.263,55.588
