-84.50268	19.476887	277.55286	-4581.4966
-84.49466	19.473486	278.47495	-4585.926
-84.48663	19.470081	279.39703	-4585.907
-84.478615	19.466679	280.31912	-4584.0156
-84.4706	19.463276	281.2412	-4581.4067
-84.46258	19.459871	282.1633	-4573.89
-84.45455	19.456467	283.0854	-4563.6084
-84.44653	19.453062	284.00748	-4553.117
-84.438515	19.449657	284.92957	-4540.893
-84.4305	19.44625	285.85165	-4530.2944
-84.42248	19.442846	286.77374	-4522.162
-84.41446	19.43944	287.69583	-4515.8794
-84.40644	19.436033	288.61792	-4511.164
-84.39843	19.432627	289.54	-4510.621
-84.39041	19.429218	290.4621	-4517.2656
-84.38239	19.425812	291.3842	-4527.66
-84.374374	19.422403	292.30627	-4538.5327
-84.36636	19.418995	293.22836	-4550.6763
-84.358345	19.415586	294.15045	-4561.765
-84.35033	19.412178	295.07254	-4569.991
-84.342316	19.408768	295.99463	-4576.302
-84.3343	19.40536	296.91672	-4583.192
-84.32629	19.401949	297.8388	-4590.6426
-84.318275	19.398539	298.7609	-4596.599
-84.31026	19.395128	299.68298	-4599.9077
-84.302246	19.391716	300.60507	-4597.9517
-84.294235	19.388306	301.52716	-4593.999
-84.28622	19.384893	302.44925	-4589.0273
-84.278206	19.381481	303.37134	-4580.1323
-84.270195	19.378069	304.29343	-4575.7236
-84.262184	19.374657	305.2155	-4571.7153
-84.25417	19.371243	306.1376	-4573.4277
-84.24616	19.36783	307.0597	-4588.8257
-84.23815	19.364416	307.98178	-4612.719
-84.23014	19.361002	308.90387	-4639.7305
-84.22213	19.357586	309.82596	-4667.893
-84.21412	19.354172	310.74805	-4695.524
-84.20611	19.350756	311.67014	-4717.3853
-84.198105	19.347342	312.59222	-4732.236
-84.190094	19.343925	313.5143	-4742.8613
-84.18208	19.34051	314.4364	-4743.1724
-84.17408	19.337091	315.3585	-4724.0654
-84.16607	19.333675	316.28058	-4696.404
-84.158066	19.330257	317.20267	-4666.344
-84.150055	19.32684	318.12476	-4624.257
-84.14205	19.323421	319.04684	-4572.523
-84.13404	19.320004	319.96893	-4515.0034
-84.12604	19.316586	320.89102	-4456.4785
-84.118034	19.313166	321.8131	-4397.756
-84.11002	19.309746	322.7352	-4341.5947
-84.10202	19.306326	323.6573	-4279.181
-84.09402	19.302906	324.57938	-4198.2188
-84.08601	19.299486	325.50146	-4113.4575
