Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 20/01/2022
TIME       : 00:22:39
FILENAME   : C:\Users\CEMIE\Downloads\Chelem_practica ENES 20220119\CSV\chelem_practica_220120002238_V6105.CSV
CREATED BY : Diver-Office 10.0.0.0
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=17
  Status                  =Started =0
  Serial number           =..36-V6105  317.
  Instrument number       =          UTC+0     
                          =0
  Location                =chelem_practica
  Sample period           =S01
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =400.00    cm
  Range                   =10750.00  cm
  Master level            =10750     CMH2O
  Altitude                =0         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


[Series settings]
  Serial number           =..36-V6105  317.
  Instrument number       =          UTC+0     
  Location                =chelem_practica
  Sample period           =00 00:00:01 0
  Sample method           =T   
  Start date / time       =00:30:15 19/01/22
  End date / time         =04:44:19 19/01/22
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =400.00    cm
  Range                   =10750.00  cm
  Master level            =10750     CMH2O
  Altitude                =0         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.000   °C
  Range                   =100.000   °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =120.000   mS/cm


Date/time,Pressure[cm],Temperature[°C],1:Conductivity[mS/cm]
2022/01/19 18:42:58,1057.54,22.723,54.024
2022/01/19 18:42:59,1051.45,22.723,54.024
2022/01/19 18:43:00,1053.24,22.723,54.024
2022/01/19 18:43:01,1055.75,22.727,54.040
2022/01/19 18:43:02,1056.83,22.733,54.040
2022/01/19 18:43:03,1054.68,22.737,54.048
2022/01/19 18:43:04,1057.90,22.737,54.052
2022/01/19 18:43:05,1055.75,22.743,54.068
2022/01/19 18:43:06,1055.75,22.753,54.072
2022/01/19 18:43:07,1058.98,22.763,54.096
2022/01/19 18:43:08,1055.75,22.767,54.080
2022/01/19 18:43:09,1050.73,22.767,54.080
2022/01/19 18:43:10,1056.83,22.763,54.080
2022/01/19 18:43:11,1053.60,22.760,54.064
2022/01/19 18:43:12,1055.75,22.757,54.048
2022/01/19 18:43:13,1052.53,22.747,54.052
2022/01/19 18:43:14,1056.47,22.747,54.056
2022/01/19 18:43:15,1056.47,22.747,54.032
2022/01/19 18:43:16,1054.68,22.743,54.076
2022/01/19 18:43:17,1055.75,22.757,54.084
2022/01/19 18:43:18,1052.53,22.767,54.080
2022/01/19 18:43:19,1056.83,22.767,54.072
2022/01/19 18:43:20,1053.60,22.777,54.112
2022/01/19 18:43:21,1052.53,22.780,54.104
2022/01/19 18:43:22,1052.53,22.780,54.100
2022/01/19 18:43:23,1050.73,22.780,54.092
2022/01/19 18:43:24,1054.68,22.770,54.076
2022/01/19 18:43:25,1048.58,22.767,54.020
2022/01/19 18:43:26,1049.66,22.777,54.104
2022/01/19 18:43:27,1052.53,22.783,53.744
2022/01/19 18:43:28,1050.73,22.773,54.008
2022/01/19 18:43:29,1045.36,22.757,53.996
2022/01/19 18:43:30,1047.51,22.743,53.772
2022/01/19 18:43:31,1051.45,22.750,53.884
2022/01/19 18:43:32,1043.21,22.757,53.876
2022/01/19 18:43:33,1046.43,22.770,53.588
2022/01/19 18:43:34,1049.66,22.757,53.980
2022/01/19 18:43:35,1047.51,22.743,53.456
2022/01/19 18:43:36,1049.30,22.747,53.840
2022/01/19 18:43:37,1045.36,22.763,52.992
2022/01/19 18:43:38,1048.58,22.777,53.872
2022/01/19 18:43:39,1049.66,22.790,53.916
2022/01/19 18:43:40,1044.28,22.790,53.224
2022/01/19 18:43:41,1044.28,22.793,52.336
2022/01/19 18:43:42,1046.43,22.790,52.668
2022/01/19 18:43:43,1043.21,22.777,52.600
2022/01/19 18:43:44,1050.73,22.780,53.656
2022/01/19 18:43:45,1043.21,22.800,34.812
2022/01/19 18:43:46,1046.43,22.787,50.744
2022/01/19 18:43:47,1044.28,22.787,51.212
2022/01/19 18:43:48,1045.00,22.783,51.268
2022/01/19 18:43:49,1045.36,22.810,52.860
2022/01/19 18:43:50,1043.21,22.810,53.504
2022/01/19 18:43:51,1048.58,22.797,51.764
2022/01/19 18:43:52,1040.34,22.800,50.980
2022/01/19 18:43:53,1047.51,22.803,53.256
2022/01/19 18:43:54,1048.58,22.793,51.884
2022/01/19 18:43:55,1044.28,22.787,52.476
2022/01/19 18:43:56,1040.34,22.790,50.632
2022/01/19 18:43:57,1045.36,22.787,51.864
2022/01/19 18:43:58,1048.23,22.783,50.064
2022/01/19 18:43:59,1046.43,22.797,52.816
2022/01/19 18:44:00,1042.49,22.800,50.480
2022/01/19 18:44:01,1038.19,22.810,47.928
2022/01/19 18:44:02,1038.19,22.823,48.344
2022/01/19 18:44:03,1036.04,22.817,30.200
2022/01/19 18:44:04,1044.28,22.807,50.564
2022/01/19 18:44:05,1037.12,22.817,42.176
2022/01/19 18:44:06,1039.98,22.820,47.116
2022/01/19 18:44:07,1037.83,22.840,26.412
2022/01/19 18:44:08,1044.64,22.830,48.332
2022/01/19 18:44:09,1045.36,22.810,49.396
2022/01/19 18:44:10,1043.21,22.807,49.768
2022/01/19 18:44:11,1043.21,22.817,50.648
2022/01/19 18:44:12,1042.49,22.810,50.372
2022/01/19 18:44:13,1043.21,22.817,49.836
2022/01/19 18:44:14,1038.55,22.830,41.536
2022/01/19 18:44:15,1043.21,22.820,50.588
2022/01/19 18:44:16,1041.06,22.837,40.660
2022/01/19 18:44:17,1040.34,22.867,48.288
2022/01/19 18:44:18,1038.91,22.873,33.988
2022/01/19 18:44:19,1036.76,22.853,36.624
2022/01/19 18:44:20,1037.83,22.837,43.604
2022/01/19 18:44:21,1034.97,22.857,21.376
2022/01/19 18:44:22,1037.83,22.870,41.408
2022/01/19 18:44:23,1037.83,22.877,45.848
2022/01/19 18:44:24,1037.12,22.850,44.764
2022/01/19 18:44:25,1040.34,22.843,29.260
2022/01/19 18:44:26,1037.12,22.843,45.820
2022/01/19 18:44:27,1036.04,22.847,45.704
2022/01/19 18:44:28,1036.04,22.857,43.428
2022/01/19 18:44:29,1037.12,22.857,35.896
2022/01/19 18:44:30,1039.27,22.843,42.072
2022/01/19 18:44:31,1037.12,22.857,47.424
2022/01/19 18:44:32,1034.97,22.867,34.180
2022/01/19 18:44:33,1036.04,22.903,40.264
2022/01/19 18:44:34,1036.04,22.907,42.588
2022/01/19 18:44:35,1033.89,22.890,24.608
2022/01/19 18:44:36,1034.97,22.867,27.432
2022/01/19 18:44:37,1033.89,22.867,42.932
2022/01/19 18:44:38,1034.97,22.850,35.128
2022/01/19 18:44:39,1036.40,22.860,32.616
2022/01/19 18:44:40,1035.33,22.883,23.600
2022/01/19 18:44:41,1035.33,22.887,40.524
2022/01/19 18:44:42,1036.76,22.893,37.296
2022/01/19 18:44:43,1037.48,22.880,37.488
2022/01/19 18:44:44,1036.04,22.867,36.020
2022/01/19 18:44:45,1041.06,22.853,50.884
2022/01/19 18:44:46,1038.19,22.850,48.312
2022/01/19 18:44:47,1041.06,22.853,45.120
2022/01/19 18:44:48,1036.40,22.860,44.124
2022/01/19 18:44:49,1039.27,22.857,35.976
2022/01/19 18:44:50,1037.48,22.860,38.344
2022/01/19 18:44:51,1036.04,22.857,29.292
2022/01/19 18:44:52,1036.40,22.860,26.572
2022/01/19 18:44:53,1035.68,22.873,35.384
2022/01/19 18:44:54,1041.06,22.870,44.192
2022/01/19 18:44:55,1035.68,22.870,41.680
2022/01/19 18:44:56,1037.48,22.880,40.624
2022/01/19 18:44:57,1039.63,22.883,45.544
2022/01/19 18:44:58,1042.49,22.887,39.176
2022/01/19 18:44:59,1036.76,22.893,40.668
2022/01/19 18:45:00,1038.19,22.920,45.132
2022/01/19 18:45:01,1039.27,22.913,37.732
2022/01/19 18:45:02,1041.42,22.913,40.312
2022/01/19 18:45:03,1034.97,22.903,34.680
2022/01/19 18:45:04,1040.70,22.883,48.284
2022/01/19 18:45:05,1039.98,22.870,40.728
2022/01/19 18:45:06,1038.19,22.867,43.960
2022/01/19 18:45:07,1037.48,22.860,37.692
2022/01/19 18:45:08,1038.19,22.847,42.848
2022/01/19 18:45:09,1039.27,22.827,44.836
2022/01/19 18:45:10,1040.34,22.823,42.036
2022/01/19 18:45:11,1037.12,22.850,43.688
2022/01/19 18:45:12,1036.76,22.853,39.588
2022/01/19 18:45:13,1037.83,22.870,38.668
2022/01/19 18:45:14,1044.64,22.880,50.980
2022/01/19 18:45:15,1045.72,22.883,53.792
2022/01/19 18:45:16,1043.93,22.897,53.408
2022/01/19 18:45:17,1047.51,22.913,53.532
2022/01/19 18:45:18,1053.60,22.900,54.384
2022/01/19 18:45:19,1042.49,22.903,54.404
2022/01/19 18:45:20,1058.98,22.907,54.296
2022/01/19 18:45:21,1053.60,22.910,54.532
2022/01/19 18:45:22,1053.60,22.907,54.516
2022/01/19 18:45:23,1052.88,22.887,54.496
2022/01/19 18:45:24,1051.81,22.880,54.528
2022/01/19 18:45:25,1057.90,22.890,54.516
2022/01/19 18:45:26,1055.03,22.887,54.508
2022/01/19 18:45:27,1057.18,22.883,54.536
2022/01/19 18:45:28,1055.39,22.893,54.532
2022/01/19 18:45:29,1054.68,22.900,54.548
2022/01/19 18:45:30,1056.83,22.907,54.576
2022/01/19 18:45:31,1060.05,22.913,54.576
2022/01/19 18:45:32,1052.53,22.920,54.604
2022/01/19 18:45:33,1059.33,22.937,54.624
2022/01/19 18:45:34,1052.53,22.947,54.660
2022/01/19 18:45:35,1057.90,22.967,54.676
2022/01/19 18:45:36,1056.47,22.980,54.688
2022/01/19 18:45:37,1051.81,22.987,54.688
2022/01/19 18:45:38,1055.75,22.987,54.660
2022/01/19 18:45:39,1054.68,22.983,54.684
2022/01/19 18:45:40,1055.75,22.990,54.700
2022/01/19 18:45:41,1055.75,22.997,54.704
2022/01/19 18:45:42,1054.68,23.003,54.736
2022/01/19 18:45:43,1058.98,23.010,54.724
2022/01/19 18:45:44,1056.83,23.013,54.712
2022/01/19 18:45:45,1056.83,23.017,54.708
2022/01/19 18:45:46,1056.83,23.013,54.688
2022/01/19 18:45:47,1059.69,23.007,54.692
2022/01/19 18:45:48,1052.53,23.003,54.700
2022/01/19 18:45:49,1058.62,23.007,54.720
2022/01/19 18:45:50,1057.54,23.007,54.708
2022/01/19 18:45:51,1056.47,23.007,54.716
2022/01/19 18:45:52,1058.98,23.010,54.708
2022/01/19 18:45:53,1058.62,23.007,54.696
2022/01/19 18:45:54,1058.98,23.003,54.692
2022/01/19 18:45:55,1057.90,23.003,54.688
2022/01/19 18:45:56,1057.90,23.003,54.684
2022/01/19 18:45:57,1052.53,23.000,54.676
2022/01/19 18:45:58,1060.05,22.993,54.668
2022/01/19 18:45:59,1052.53,22.990,54.684
2022/01/19 18:46:00,1060.05,22.990,54.696
2022/01/19 18:46:01,1054.68,22.997,54.704
2022/01/19 18:46:02,1061.13,23.000,54.704
2022/01/19 18:46:03,1049.66,23.003,54.704
2022/01/19 18:46:04,1060.05,23.000,54.696
2022/01/19 18:46:05,1054.68,23.000,54.700
2022/01/19 18:46:06,1057.90,23.000,54.704
2022/01/19 18:46:07,1056.83,23.003,54.700
2022/01/19 18:46:08,1061.13,23.000,54.692
2022/01/19 18:46:09,1057.90,22.997,54.680
2022/01/19 18:46:10,1058.98,22.993,54.688
2022/01/19 18:46:11,1057.90,22.997,54.684
2022/01/19 18:46:12,1058.98,22.997,54.680
2022/01/19 18:46:13,1056.83,22.990,54.660
2022/01/19 18:46:14,1061.84,22.983,54.668
2022/01/19 18:46:15,1054.32,22.980,54.672
2022/01/19 18:46:16,1062.92,22.983,54.676
2022/01/19 18:46:17,1053.60,22.987,54.672
2022/01/19 18:46:18,1061.13,22.987,54.672
2022/01/19 18:46:19,1057.90,22.987,54.668
2022/01/19 18:46:20,1056.83,22.987,54.680
2022/01/19 18:46:21,1055.75,22.990,54.692
2022/01/19 18:46:22,1061.84,22.990,54.672
2022/01/19 18:46:23,1056.83,22.987,54.644
2022/01/19 18:46:24,1056.83,22.977,54.632
2022/01/19 18:46:25,1056.83,22.970,54.640
2022/01/19 18:46:26,1056.83,22.963,54.616
2022/01/19 18:46:27,1052.53,22.950,54.648
2022/01/19 18:46:28,1056.83,22.960,54.636
2022/01/19 18:46:29,1051.81,22.973,54.252
2022/01/19 18:46:30,1048.58,22.970,53.472
2022/01/19 18:46:31,1053.60,22.953,54.600
2022/01/19 18:46:32,1043.21,22.943,54.116
2022/01/19 18:46:33,1046.08,22.927,54.436
2022/01/19 18:46:34,1048.58,22.920,54.032
2022/01/19 18:46:35,1042.49,22.933,53.204
2022/01/19 18:46:36,1044.28,22.907,51.336
2022/01/19 18:46:37,1039.63,22.887,49.076
2022/01/19 18:46:38,1043.57,22.880,50.832
2022/01/19 18:46:39,1043.93,22.893,53.172
2022/01/19 18:46:40,1036.40,22.917,48.860
2022/01/19 18:46:41,1041.42,22.920,51.440
2022/01/19 18:46:42,1036.76,22.930,43.808
2022/01/19 18:46:43,1047.51,22.907,50.012
2022/01/19 18:46:44,1038.19,22.913,41.024
2022/01/19 18:46:45,1039.27,22.910,48.172
2022/01/19 18:46:46,1038.19,22.910,38.816
2022/01/19 18:46:47,1036.04,22.900,34.988
2022/01/19 18:46:48,1041.42,22.900,47.656
2022/01/19 18:46:49,1040.34,22.907,51.492
2022/01/19 18:46:50,1041.06,22.897,49.392
2022/01/19 18:46:51,1038.91,22.893,32.016
2022/01/19 18:46:52,1033.89,22.900,39.500
2022/01/19 18:46:53,1033.18,22.880,32.056
2022/01/19 18:46:54,1036.76,22.877,44.164
2022/01/19 18:46:55,1035.68,22.873,41.316
2022/01/19 18:46:56,1037.48,22.883,49.020
2022/01/19 18:46:57,1035.68,22.873,40.276
2022/01/19 18:46:58,1033.89,22.897,36.772
2022/01/19 18:46:59,1034.97,22.877,28.572
2022/01/19 18:47:00,1035.68,22.870,39.264
2022/01/19 18:47:01,1033.89,22.863,26.128
2022/01/19 18:47:02,1035.68,22.870,41.872
2022/01/19 18:47:03,1033.18,22.863,25.172
2022/01/19 18:47:04,1033.18,22.867,36.872
2022/01/19 18:47:05,1035.33,22.887,40.032
2022/01/19 18:47:06,1033.89,22.890,13.280
2022/01/19 18:47:07,1032.46,22.883,30.068
2022/01/19 18:47:08,1034.97,22.870,25.380
2022/01/19 18:47:09,1033.89,22.897,45.128
2022/01/19 18:47:10,1033.89,22.923,27.912
2022/01/19 18:47:11,1034.97,22.927,26.168
2022/01/19 18:47:12,1033.89,22.913,16.848
2022/01/19 18:47:13,1033.18,22.887,24.780
2022/01/19 18:47:14,1032.82,22.930,17.512
2022/01/19 18:47:15,1033.18,22.940,17.252
2022/01/19 18:47:16,1033.89,22.920,17.556
2022/01/19 18:47:17,1032.82,22.930,19.228
2022/01/19 18:47:18,1033.18,22.940,29.476
2022/01/19 18:47:19,1033.89,22.927,14.972
2022/01/19 18:47:20,1036.40,22.937,39.704
2022/01/19 18:47:21,1033.18,22.943,22.444
2022/01/19 18:47:22,1034.97,22.930,29.244
2022/01/19 18:47:23,1033.18,22.920,18.028
2022/01/19 18:47:24,1033.18,22.900,20.496
2022/01/19 18:47:25,1034.25,22.887,13.696
2022/01/19 18:47:26,1033.18,22.887,20.536
2022/01/19 18:47:27,1033.89,22.913,21.580
2022/01/19 18:47:28,1033.89,22.923,17.544
2022/01/19 18:47:29,1033.18,22.917,28.392
2022/01/19 18:47:30,1034.97,22.900,23.364
2022/01/19 18:47:31,1034.97,22.893,17.548
2022/01/19 18:47:32,1033.18,22.903,16.592
2022/01/19 18:47:33,1033.89,22.913,19.132
2022/01/19 18:47:34,1034.97,22.913,32.920
2022/01/19 18:47:35,1033.89,22.910,33.868
2022/01/19 18:47:36,1033.18,22.903,17.308
2022/01/19 18:47:37,1033.18,22.903,20.680
2022/01/19 18:47:38,1033.89,22.907,16.140
2022/01/19 18:47:39,1033.18,22.917,39.312
2022/01/19 18:47:40,1034.97,22.923,40.264
2022/01/19 18:47:41,1032.82,22.927,17.408
2022/01/19 18:47:42,1033.18,22.937,24.044
2022/01/19 18:47:43,1033.89,22.947,11.300
2022/01/19 18:47:44,1033.89,22.957,34.832
2022/01/19 18:47:45,1033.18,22.957,14.868
2022/01/19 18:47:46,1033.89,22.950,15.376
2022/01/19 18:47:47,1033.89,22.943,16.344
2022/01/19 18:47:48,1033.89,22.957,21.432
2022/01/19 18:47:49,1033.18,22.973,18.504
2022/01/19 18:47:50,1033.18,22.973,15.020
2022/01/19 18:47:51,1033.18,22.957,17.156
2022/01/19 18:47:52,1033.18,22.960,23.580
2022/01/19 18:47:53,1033.89,22.957,19.256
2022/01/19 18:47:54,1033.89,22.947,18.116
2022/01/19 18:47:55,1033.18,22.957,38.140
2022/01/19 18:47:56,1032.82,22.980,32.204
2022/01/19 18:47:57,1033.89,22.990,17.008
2022/01/19 18:47:58,1032.82,22.980,16.796
2022/01/19 18:47:59,1032.46,22.973,32.096
2022/01/19 18:48:00,1033.89,22.983,16.936
2022/01/19 18:48:01,1033.89,22.983,34.960
2022/01/19 18:48:02,1033.89,22.983,18.660
2022/01/19 18:48:03,1033.89,22.980,16.704
2022/01/19 18:48:04,1033.89,22.993,17.068
2022/01/19 18:48:05,1036.76,22.980,45.400
2022/01/19 18:48:06,1043.21,22.970,53.204
2022/01/19 18:48:07,1036.40,22.973,48.348
2022/01/19 18:48:08,1046.43,22.977,53.856
2022/01/19 18:48:09,1043.21,22.950,54.284
2022/01/19 18:48:10,1048.23,22.950,54.656
2022/01/19 18:48:11,1046.43,22.977,54.636
2022/01/19 18:48:12,1050.73,22.990,54.796
2022/01/19 18:48:13,1051.45,22.980,54.780
2022/01/19 18:48:14,1047.51,22.970,54.760
2022/01/19 18:48:15,1056.83,22.963,54.740
2022/01/19 18:48:16,1053.60,22.967,54.804
2022/01/19 18:48:17,1053.60,22.977,54.808
2022/01/19 18:48:18,1055.39,22.980,54.804
2022/01/19 18:48:19,1056.83,22.977,54.796
2022/01/19 18:48:20,1055.75,22.970,54.784
2022/01/19 18:48:21,1053.60,22.967,54.788
2022/01/19 18:48:22,1056.83,22.967,54.800
2022/01/19 18:48:23,1060.05,22.970,54.812
2022/01/19 18:48:24,1057.18,22.973,54.824
2022/01/19 18:48:25,1061.13,22.983,54.820
2022/01/19 18:48:26,1054.68,22.990,54.824
2022/01/19 18:48:27,1058.98,22.990,54.820
2022/01/19 18:48:28,1055.75,22.987,54.824
2022/01/19 18:48:29,1057.90,22.993,54.840
2022/01/19 18:48:30,1055.75,22.997,54.840
2022/01/19 18:48:31,1055.75,22.997,54.836
2022/01/19 18:48:32,1058.98,23.000,54.832
2022/01/19 18:48:33,1055.75,22.997,54.820
2022/01/19 18:48:34,1053.60,22.993,54.816
2022/01/19 18:48:35,1062.92,22.990,54.816
2022/01/19 18:48:36,1056.83,22.987,54.816
2022/01/19 18:48:37,1057.90,22.987,54.808
2022/01/19 18:48:38,1055.75,22.983,54.808
2022/01/19 18:48:39,1062.92,22.983,54.816
2022/01/19 18:48:40,1052.53,22.987,54.816
2022/01/19 18:48:41,1060.05,22.990,54.824
2022/01/19 18:48:42,1054.68,22.990,54.820
2022/01/19 18:48:43,1054.68,22.990,54.832
2022/01/19 18:48:44,1058.98,22.990,54.828
2022/01/19 18:48:45,1053.60,22.990,54.808
2022/01/19 18:48:46,1054.68,22.987,54.828
2022/01/19 18:48:47,1056.83,22.987,54.824
2022/01/19 18:48:48,1057.90,22.990,54.840
2022/01/19 18:48:49,1054.68,23.000,54.832
2022/01/19 18:48:50,1056.83,23.000,54.836
2022/01/19 18:48:51,1056.83,22.997,54.832
2022/01/19 18:48:52,1055.75,22.993,54.820
2022/01/19 18:48:53,1061.84,22.993,54.820
2022/01/19 18:48:54,1048.58,22.993,54.832
2022/01/19 18:48:55,1061.13,23.000,54.832
2022/01/19 18:48:56,1053.60,23.000,54.848
2022/01/19 18:48:57,1062.56,23.007,54.852
2022/01/19 18:48:58,1054.68,23.013,54.820
2022/01/19 18:48:59,1056.47,23.007,54.836
2022/01/19 18:49:00,1055.75,23.000,54.824
2022/01/19 18:49:01,1055.75,22.990,54.812
2022/01/19 18:49:02,1051.81,22.987,54.820
2022/01/19 18:49:03,1054.68,22.997,54.736
2022/01/19 18:49:04,1047.51,23.000,54.704
2022/01/19 18:49:05,1043.21,23.007,53.332
2022/01/19 18:49:06,1044.28,23.003,51.980
2022/01/19 18:49:07,1048.58,23.013,54.292
2022/01/19 18:49:08,1045.36,23.003,53.804
2022/01/19 18:49:09,1048.58,22.997,54.580
2022/01/19 18:49:10,1045.00,23.007,53.128
2022/01/19 18:49:11,1042.49,23.017,48.520
2022/01/19 18:49:12,1041.42,23.010,45.336
2022/01/19 18:49:13,1043.21,23.027,51.328
2022/01/19 18:49:14,1037.12,23.017,46.356
2022/01/19 18:49:15,1042.49,22.983,49.984
2022/01/19 18:49:16,1034.25,22.973,24.600
2022/01/19 18:49:17,1036.04,23.003,45.328
2022/01/19 18:49:18,1038.19,23.020,47.548
2022/01/19 18:49:19,1038.19,23.010,45.092
2022/01/19 18:49:20,1036.04,23.010,40.132
2022/01/19 18:49:21,1036.76,23.007,40.564
2022/01/19 18:49:22,1034.97,23.020,35.036
2022/01/19 18:49:23,1036.04,23.033,45.068
2022/01/19 18:49:24,1037.12,23.023,37.696
2022/01/19 18:49:25,1033.18,22.993,41.876
2022/01/19 18:49:26,1033.18,22.973,39.836
2022/01/19 18:49:27,1033.89,22.967,20.268
2022/01/19 18:49:28,1034.97,22.970,37.008
2022/01/19 18:49:29,1034.97,22.970,18.472
2022/01/19 18:49:30,1033.89,22.983,7.980
2022/01/19 18:49:31,1033.89,22.993,10.716
2022/01/19 18:49:32,1034.97,22.980,18.944
2022/01/19 18:49:33,1033.89,23.000,19.392
2022/01/19 18:49:34,1033.89,22.997,15.616
2022/01/19 18:49:35,1033.89,22.993,16.664
2022/01/19 18:49:36,1033.89,23.000,18.712
2022/01/19 18:49:37,1033.89,23.010,20.380
2022/01/19 18:49:38,1033.18,23.017,15.612
2022/01/19 18:49:39,1033.89,23.013,13.900
2022/01/19 18:49:40,1033.89,23.020,15.472
2022/01/19 18:49:41,1033.89,23.033,15.156
2022/01/19 18:49:42,1033.18,23.020,16.652
2022/01/19 18:49:43,1033.89,23.020,20.728
2022/01/19 18:49:44,1034.97,23.027,16.680
2022/01/19 18:49:45,1033.89,23.040,18.188
2022/01/19 18:49:46,1033.89,23.040,17.316
2022/01/19 18:49:47,1033.89,23.030,16.020
2022/01/19 18:49:48,1033.89,23.033,19.328
2022/01/19 18:49:49,1033.89,23.023,16.940
2022/01/19 18:49:50,1034.97,23.040,19.332
2022/01/19 18:49:51,1033.89,23.050,16.392
2022/01/19 18:49:52,1034.97,23.050,17.892
2022/01/19 18:49:53,1034.97,23.057,18.420
2022/01/19 18:49:54,1036.04,23.040,34.988
2022/01/19 18:49:55,1033.89,23.033,22.308
2022/01/19 18:49:56,1034.97,23.047,15.640
2022/01/19 18:49:57,1033.89,23.063,33.148
2022/01/19 18:49:58,1033.89,23.057,14.760
2022/01/19 18:49:59,1034.97,23.063,20.016
2022/01/19 18:50:00,1034.25,23.060,16.688
2022/01/19 18:50:01,1033.89,23.053,16.164
2022/01/19 18:50:02,1033.18,23.043,15.096
2022/01/19 18:50:03,1034.25,23.060,20.848
2022/01/19 18:50:04,1033.89,23.053,19.236
2022/01/19 18:50:05,1033.89,23.043,17.112
2022/01/19 18:50:06,1033.89,23.023,12.448
2022/01/19 18:50:07,1034.97,23.010,10.812
2022/01/19 18:50:08,1033.89,23.000,10.636
2022/01/19 18:50:09,1033.89,23.007,14.088
2022/01/19 18:50:10,1033.89,23.023,14.828
2022/01/19 18:50:11,1033.89,23.033,18.460
2022/01/19 18:50:12,1033.89,23.030,12.852
2022/01/19 18:50:13,1033.89,23.023,16.624
2022/01/19 18:50:14,1033.89,23.017,19.420
2022/01/19 18:50:15,1033.89,23.013,18.684
2022/01/19 18:50:16,1034.97,23.017,14.800
2022/01/19 18:50:17,1033.89,23.017,14.956
2022/01/19 18:50:18,1033.89,23.010,15.280
2022/01/19 18:50:19,1033.89,23.017,18.192
2022/01/19 18:50:20,1033.89,23.030,12.432
2022/01/19 18:50:21,1034.97,23.053,15.644
2022/01/19 18:50:22,1034.97,23.063,19.240
2022/01/19 18:50:23,1033.89,23.057,13.244
2022/01/19 18:50:24,1034.97,23.057,15.748
2022/01/19 18:50:25,1034.25,23.060,12.860
2022/01/19 18:50:26,1033.89,23.077,15.968
2022/01/19 18:50:27,1034.97,23.077,14.468
2022/01/19 18:50:28,1033.89,23.077,16.884
2022/01/19 18:50:29,1034.97,23.083,19.124
2022/01/19 18:50:30,1034.97,23.083,10.372
2022/01/19 18:50:31,1034.97,23.080,18.808
2022/01/19 18:50:32,1033.18,23.077,24.340
2022/01/19 18:50:33,1036.76,23.097,27.720
2022/01/19 18:50:34,1043.93,23.080,50.644
2022/01/19 18:50:35,1040.34,23.077,47.256
2022/01/19 18:50:36,1043.21,23.073,54.344
2022/01/19 18:50:37,1047.15,23.080,54.036
2022/01/19 18:50:38,1046.79,23.087,53.788
2022/01/19 18:50:39,1048.23,23.080,54.048
2022/01/19 18:50:40,1043.21,23.077,54.628
2022/01/19 18:50:41,1048.94,23.090,54.896
2022/01/19 18:50:42,1051.81,23.103,54.992
2022/01/19 18:50:43,1047.51,23.107,54.996
2022/01/19 18:50:44,1051.81,23.110,55.000
2022/01/19 18:50:45,1052.53,23.110,54.972
2022/01/19 18:50:46,1053.24,23.100,54.972
2022/01/19 18:50:47,1049.66,23.093,54.960
2022/01/19 18:50:48,1056.47,23.083,54.960
2022/01/19 18:50:49,1055.39,23.080,54.960
2022/01/19 18:50:50,1056.47,23.080,54.964
2022/01/19 18:50:51,1057.54,23.080,54.952
2022/01/19 18:50:52,1052.53,23.080,54.960
2022/01/19 18:50:53,1054.68,23.077,54.940
2022/01/19 18:50:54,1054.68,23.077,54.960
2022/01/19 18:50:55,1060.77,23.080,54.960
2022/01/19 18:50:56,1051.45,23.080,54.956
2022/01/19 18:50:57,1058.62,23.080,54.960
2022/01/19 18:50:58,1057.54,23.080,54.960
2022/01/19 18:50:59,1054.32,23.080,54.960
2022/01/19 18:51:00,1059.69,23.080,54.952
2022/01/19 18:51:01,1053.60,23.077,54.960
2022/01/19 18:51:02,1061.13,23.073,54.944
2022/01/19 18:51:03,1055.75,23.067,54.948
2022/01/19 18:51:04,1058.98,23.067,54.948
2022/01/19 18:51:05,1050.73,23.067,54.944
2022/01/19 18:51:06,1061.13,23.067,54.960
2022/01/19 18:51:07,1050.73,23.067,54.936
2022/01/19 18:51:08,1061.84,23.063,54.948
2022/01/19 18:51:09,1051.81,23.063,54.940
2022/01/19 18:51:10,1057.90,23.063,54.948
2022/01/19 18:51:11,1053.60,23.067,54.960
2022/01/19 18:51:12,1056.83,23.067,54.948
2022/01/19 18:51:13,1055.75,23.070,54.964
2022/01/19 18:51:14,1056.83,23.073,54.928
2022/01/19 18:51:15,1054.68,23.067,54.936
2022/01/19 18:51:16,1058.98,23.063,54.948
2022/01/19 18:51:17,1057.90,23.063,54.952
2022/01/19 18:51:18,1054.68,23.067,54.956
2022/01/19 18:51:19,1056.83,23.067,54.960
2022/01/19 18:51:20,1053.60,23.073,54.948
2022/01/19 18:51:21,1054.68,23.070,54.952
2022/01/19 18:51:22,1054.68,23.073,54.956
2022/01/19 18:51:23,1056.83,23.073,54.968
